下单乘客ID,服务订单,流水,最近坐车时间
775094,7,275.00000000000000000000,2023-02-21
384303,7,398.00000000000000000000,2023-05-09
1037607,7,245.00000000000000000000,2023-05-21
384409,7,637.00000000000000000000,2023-05-29
1036811,7,350.00000000000000000000,2023-05-14
1036314,7,315.00000000000000000000,2023-05-15
384946,7,806.00000000000000000000,2023-05-02
495928,7,245.00000000000000000000,2023-05-26
1414114,7,245.00000000000000000000,2023-04-26
676917,7,245.00000000000000000000,2023-05-22
1032823,7,308.00000000000000000000,2023-04-29
385406,7,285.00000000000000000000,2023-05-27
1032424,7,255.00000000000000000000,2023-03-06
493994,7,330.00000000000000000000,2023-05-26
1414047,7,280.00000000000000000000,2023-05-31
385740,7,504.00000000000000000000,2023-05-01
1392942,7,245.00000000000000000000,2023-05-14
386328,7,378.00000000000000000000,2023-05-08
1029032,7,315.00000000000000000000,2023-03-15
492568,7,338.00000000000000000000,2023-05-27
783698,7,245.00000000000000000000,2023-05-29
220806,7,245.00000000000000000000,2023-05-09
387358,7,280.00000000000000000000,2023-05-14
663015,7,513.00000000000000000000,2023-04-21
1022191,7,280.00000000000000000000,2023-05-15
785535,7,647.00000000000000000000,2023-04-05
387621,7,328.00000000000000000000,2023-04-22
387929,7,280.00000000000000000000,2023-05-25
1017171,7,521.00000000000000000000,2023-05-28
1017112,7,570.00000000000000000000,2023-04-28
490483,7,514.00000000000000000000,2023-05-07
1014657,7,360.00000000000000000000,2023-04-16
605451,7,396.00000000000000000000,2023-05-26
1012940,7,624.00000000000000000000,2023-05-15
1012931,7,451.00000000000000000000,2023-05-21
389475,7,408.00000000000000000000,2023-05-27
1012642,7,290.00000000000000000000,2023-05-19
1412815,7,280.00000000000000000000,2023-05-17
389601,7,315.00000000000000000000,2023-05-31
389774,7,383.00000000000000000000,2023-05-20
574753,7,330.00000000000000000000,2023-03-24
1412670,7,315.00000000000000000000,2023-05-14
677694,7,438.00000000000000000000,2023-05-23
1007671,7,348.00000000000000000000,2023-04-21
786657,7,245.00000000000000000000,2023-05-31
786749,7,315.00000000000000000000,2023-05-09
390335,7,620.00000000000000000000,2023-05-29
489973,7,708.00000000000000000000,2023-05-21
1005017,7,519.00000000000000000000,2023-05-13
390914,7,360.00000000000000000000,2023-03-15
787848,7,300.00000000000000000000,2023-05-04
391689,7,826.00000000000000000000,2023-05-26
391753,7,411.00000000000000000000,2023-05-02
678128,7,966.00000000000000000000,2023-05-28
391951,7,245.00000000000000000000,2023-04-27
998851,7,523.00000000000000000000,2023-05-20
488947,7,926.00000000000000000000,2023-05-14
788201,7,806.00000000000000000000,2023-05-21
997828,7,589.00000000000000000000,2023-05-07
996391,7,320.00000000000000000000,2023-05-10
392568,7,245.00000000000000000000,2023-05-24
995604,7,400.00000000000000000000,2023-05-21
196305,7,846.00000000000000000000,2023-05-05
995047,7,398.00000000000000000000,2023-05-01
1394260,7,245.00000000000000000000,2023-05-07
393055,7,591.00000000000000000000,2023-04-15
393235,7,416.00000000000000000000,2023-05-21
488123,7,245.00000000000000000000,2023-04-16
992741,7,260.00000000000000000000,2023-05-23
487877,7,280.00000000000000000000,2023-05-29
1411741,7,343.00000000000000000000,2023-05-24
790425,7,245.00000000000000000000,2023-05-08
393936,7,396.00000000000000000000,2023-05-21
990906,7,315.00000000000000000000,2023-05-02
394047,7,481.00000000000000000000,2023-05-12
607126,7,300.00000000000000000000,2023-05-20
560299,7,245.00000000000000000000,2023-05-28
1411600,7,378.00000000000000000000,2023-05-18
394668,7,330.00000000000000000000,2023-04-30
394822,7,456.00000000000000000000,2023-05-28
986334,7,245.00000000000000000000,2023-05-06
793069,7,330.00000000000000000000,2023-05-12
395539,7,280.00000000000000000000,2023-04-17
1383960,7,265.00000000000000000000,2023-05-19
983806,7,280.00000000000000000000,2023-05-23
793430,7,398.00000000000000000000,2023-05-06
395885,7,328.00000000000000000000,2023-05-26
1410952,7,245.00000000000000000000,2023-05-17
980840,7,280.00000000000000000000,2023-05-21
979284,7,280.00000000000000000000,2023-05-09
979171,7,385.00000000000000000000,2023-05-07
398403,7,290.00000000000000000000,2023-05-30
398525,7,450.00000000000000000000,2023-05-13
798588,7,446.00000000000000000000,2023-04-29
977814,7,280.00000000000000000000,2023-04-20
399313,7,436.00000000000000000000,2023-05-21
399411,7,506.00000000000000000000,2023-05-31
975848,7,280.00000000000000000000,2023-02-18
975167,7,348.00000000000000000000,2023-05-07
975116,7,245.00000000000000000000,2023-05-11
975042,7,494.00000000000000000000,2023-05-28
400031,7,368.00000000000000000000,2023-05-15
974740,7,328.00000000000000000000,2023-05-29
974683,7,245.00000000000000000000,2023-05-18
799581,7,328.00000000000000000000,2023-05-27
400934,7,270.00000000000000000000,2023-05-16
206847,7,514.00000000000000000000,2023-05-21
973194,7,245.00000000000000000000,2023-05-07
621813,7,315.00000000000000000000,2023-05-20
1409563,7,474.00000000000000000000,2023-05-05
401802,7,275.00000000000000000000,2023-05-29
482694,7,501.00000000000000000000,2023-05-28
972866,7,315.00000000000000000000,2023-05-18
401890,7,330.00000000000000000000,2023-05-28
1384446,7,431.00000000000000000000,2023-05-21
482204,7,421.00000000000000000000,2023-05-02
800342,7,433.00000000000000000000,2023-05-26
206496,7,388.00000000000000000000,2023-05-15
403508,7,519.00000000000000000000,2023-05-02
966243,7,245.00000000000000000000,2023-05-13
803376,7,559.00000000000000000000,2023-05-28
403986,7,290.00000000000000000000,2023-04-28
955673,7,599.00000000000000000000,2023-05-04
804026,7,360.00000000000000000000,2023-04-21
953407,7,411.00000000000000000000,2023-05-09
198642,7,250.00000000000000000000,2023-05-03
1408418,7,411.00000000000000000000,2023-05-21
405305,7,476.00000000000000000000,2023-05-22
479091,7,245.00000000000000000000,2023-05-19
405877,7,320.00000000000000000000,2023-05-27
804920,7,245.00000000000000000000,2023-05-07
406267,7,538.00000000000000000000,2023-05-22
406560,7,210.00000000000000000000,2023-05-26
619967,7,245.00000000000000000000,2023-05-27
942996,7,250.00000000000000000000,2023-05-30
407301,7,534.00000000000000000000,2023-05-06
942884,7,406.00000000000000000000,2023-05-07
478208,7,245.00000000000000000000,2023-05-26
681020,7,250.00000000000000000000,2023-05-31
619666,7,245.00000000000000000000,2023-05-22
805659,7,245.00000000000000000000,2023-05-13
407775,7,514.00000000000000000000,2023-03-10
407938,7,746.00000000000000000000,2023-04-23
407971,7,245.00000000000000000000,2023-05-31
938944,7,371.00000000000000000000,2023-04-29
408414,7,220.00000000000000000000,2023-05-28
408489,7,620.00000000000000000000,2023-05-19
408539,7,798.00000000000000000000,2023-03-05
408562,7,310.00000000000000000000,2023-05-30
937035,7,280.00000000000000000000,2023-05-27
408705,7,506.00000000000000000000,2023-05-01
936136,7,280.00000000000000000000,2023-05-03
477392,7,504.00000000000000000000,2023-05-24
409079,7,280.00000000000000000000,2023-05-28
935405,7,245.00000000000000000000,2023-04-28
934881,7,210.00000000000000000000,2023-05-15
409627,7,358.00000000000000000000,2023-04-22
409699,7,250.00000000000000000000,2023-05-21
932874,7,280.00000000000000000000,2023-05-30
409845,7,338.00000000000000000000,2023-05-30
1406826,7,280.00000000000000000000,2023-05-07
410129,7,315.00000000000000000000,2023-04-06
410278,7,290.00000000000000000000,2023-05-24
410505,7,315.00000000000000000000,2023-05-12
619499,7,280.00000000000000000000,2023-05-31
677643,6,210.00000000000000000000,2023-05-28
564340,6,340.00000000000000000000,2023-05-25
364019,6,456.00000000000000000000,2023-05-21
759548,6,230.00000000000000000000,2023-04-15
629707,6,420.00000000000000000000,2023-04-29
1020934,6,210.00000000000000000000,2023-05-28
444983,6,270.00000000000000000000,2023-05-26
759545,6,479.00000000000000000000,2023-04-22
362984,6,467.00000000000000000000,2023-05-26
387951,6,245.00000000000000000000,2023-04-02
1116576,6,350.00000000000000000000,2023-02-23
1420333,6,210.00000000000000000000,2023-05-28
360968,6,588.00000000000000000000,2023-03-10
490795,6,285.00000000000000000000,2023-05-28
785657,6,542.00000000000000000000,2023-05-15
599333,6,328.00000000000000000000,2023-05-26
1120217,6,378.00000000000000000000,2023-05-13
1120278,6,210.00000000000000000000,2023-05-03
1120676,6,270.00000000000000000000,2023-05-24
1121066,6,315.00000000000000000000,2023-05-30
785808,6,210.00000000000000000000,2023-05-04
1121738,6,315.00000000000000000000,2023-05-18
1121947,6,455.00000000000000000000,2023-05-03
1121973,6,296.00000000000000000000,2023-04-18
1122140,6,514.00000000000000000000,2023-05-08
191958,6,210.00000000000000000000,2023-03-13
1122343,6,588.00000000000000000000,2023-03-26
1122777,6,245.00000000000000000000,2023-05-21
598913,6,376.00000000000000000000,2023-05-04
1123250,6,628.00000000000000000000,2023-05-03
758822,6,628.00000000000000000000,2023-05-31
1018291,6,245.00000000000000000000,2023-04-19
1123560,6,401.00000000000000000000,2023-05-21
809035,6,245.00000000000000000000,2023-04-28
512670,6,588.00000000000000000000,2023-05-15
873518,6,730.00000000000000000000,2023-04-01
356148,6,315.00000000000000000000,2023-05-17
1123871,6,240.00000000000000000000,2023-05-22
1016404,6,280.00000000000000000000,2023-05-10
932687,6,245.00000000000000000000,2023-05-27
1123894,6,240.00000000000000000000,2023-04-22
758173,6,210.00000000000000000000,2023-03-21
1123953,6,295.00000000000000000000,2023-05-22
490365,6,210.00000000000000000000,2023-05-12
1124108,6,245.00000000000000000000,2023-04-21
809021,6,290.00000000000000000000,2023-04-23
191671,6,215.00000000000000000000,2023-05-24
1125666,6,215.00000000000000000000,2023-05-15
1421019,6,210.00000000000000000000,2023-05-01
757291,6,235.00000000000000000000,2023-05-21
598540,6,245.00000000000000000000,2023-04-23
352494,6,398.00000000000000000000,2023-05-12
1421049,6,645.00000000000000000000,2023-05-26
1127938,6,210.00000000000000000000,2023-04-02
757068,6,250.00000000000000000000,2023-05-02
351840,6,414.00000000000000000000,2023-04-14
874168,6,210.00000000000000000000,2023-04-22
756095,6,728.00000000000000000000,2023-05-28
209870,6,245.00000000000000000000,2023-02-26
350336,6,260.00000000000000000000,2023-04-28
578830,6,665.00000000000000000000,2023-05-03
349516,6,360.00000000000000000000,2023-05-29
1132517,6,280.00000000000000000000,2023-05-29
1391171,6,270.00000000000000000000,2023-05-14
1013251,6,280.00000000000000000000,2023-05-07
389337,6,668.00000000000000000000,2023-05-21
1136791,6,300.00000000000000000000,2023-03-31
466108,6,353.00000000000000000000,2023-04-25
443845,6,250.00000000000000000000,2023-05-23
1137076,6,315.00000000000000000000,2023-05-01
752613,6,210.00000000000000000000,2023-05-28
875811,6,210.00000000000000000000,2023-05-09
1138229,6,270.00000000000000000000,2023-02-25
611604,6,245.00000000000000000000,2023-05-09
515910,6,328.00000000000000000000,2023-05-03
1012184,6,315.00000000000000000000,2023-05-29
1011877,6,210.00000000000000000000,2023-05-12
808928,6,215.00000000000000000000,2023-05-03
442672,6,210.00000000000000000000,2023-03-22
515980,6,260.00000000000000000000,2023-05-04
1010873,6,315.00000000000000000000,2023-05-29
1139029,6,210.00000000000000000000,2023-04-26
343605,6,210.00000000000000000000,2023-04-23
672108,6,484.00000000000000000000,2023-05-19
490217,6,592.00000000000000000000,2023-05-22
822440,6,210.00000000000000000000,2023-05-28
1008738,6,315.00000000000000000000,2023-05-20
631346,6,708.00000000000000000000,2023-03-08
341601,6,628.00000000000000000000,2023-05-27
631543,6,380.00000000000000000000,2023-02-03
517062,6,240.00000000000000000000,2023-05-03
749797,6,658.00000000000000000000,2023-05-01
1145804,6,648.00000000000000000000,2023-05-25
1402917,6,270.00000000000000000000,2023-04-19
631569,6,396.00000000000000000000,2023-05-28
389927,6,456.00000000000000000000,2023-05-31
578485,6,542.00000000000000000000,2023-05-30
1146781,6,210.00000000000000000000,2023-05-16
389939,6,295.00000000000000000000,2023-05-14
339842,6,230.00000000000000000000,2023-02-09
624499,6,493.00000000000000000000,2023-05-04
339835,6,300.00000000000000000000,2023-03-04
466349,6,280.00000000000000000000,2023-04-12
806607,6,385.00000000000000000000,2023-05-07
749504,6,205.00000000000000000000,2023-05-09
339456,6,290.00000000000000000000,2023-05-24
441718,6,497.00000000000000000000,2023-04-28
1422416,6,240.00000000000000000000,2023-04-13
517735,6,270.00000000000000000000,2023-05-28
1374874,6,323.00000000000000000000,2023-05-30
337954,6,355.00000000000000000000,2023-05-22
337393,6,270.00000000000000000000,2023-04-29
390195,6,285.00000000000000000000,2023-05-08
1149878,6,295.00000000000000000000,2023-04-21
1149994,6,250.00000000000000000000,2023-05-02
748699,6,210.00000000000000000000,2023-05-20
336407,6,250.00000000000000000000,2023-05-27
1151487,6,546.00000000000000000000,2023-05-14
1151521,6,350.00000000000000000000,2023-05-28
336168,6,215.00000000000000000000,2023-04-06
911773,6,235.00000000000000000000,2023-05-31
210668,6,385.00000000000000000000,2023-05-04
623799,6,582.00000000000000000000,2023-04-27
441617,6,482.00000000000000000000,2023-05-21
606286,6,398.00000000000000000000,2023-03-12
878809,6,328.00000000000000000000,2023-05-20
334128,6,240.00000000000000000000,2023-04-26
333974,6,210.00000000000000000000,2023-05-25
745736,6,399.00000000000000000000,2023-05-28
612234,6,245.00000000000000000000,2023-05-18
663369,6,210.00000000000000000000,2023-04-22
489928,6,353.00000000000000000000,2023-05-03
1161351,6,290.00000000000000000000,2023-04-14
580478,6,300.00000000000000000000,2023-05-03
391080,6,416.00000000000000000000,2023-05-01
391135,6,298.00000000000000000000,2023-03-26
1423304,6,306.00000000000000000000,2023-05-06
786966,6,210.00000000000000000000,2023-04-20
1162073,6,285.00000000000000000000,2023-05-12
1162788,6,210.00000000000000000000,2023-05-19
331585,6,630.00000000000000000000,2023-05-02
743920,6,220.00000000000000000000,2023-05-17
743677,6,386.00000000000000000000,2023-05-21
330838,6,245.00000000000000000000,2023-05-30
632125,6,210.00000000000000000000,2023-05-13
1165271,6,210.00000000000000000000,2023-05-23
330196,6,240.00000000000000000000,2023-04-07
1166478,6,270.00000000000000000000,2023-05-12
1166535,6,350.00000000000000000000,2023-05-23
519694,6,328.00000000000000000000,2023-04-26
489495,6,180.00000000000000000000,2023-05-30
327168,6,338.00000000000000000000,2023-05-18
1168828,6,210.00000000000000000000,2023-05-14
1169366,6,293.00000000000000000000,2023-05-08
208048,6,210.00000000000000000000,2023-05-30
441262,6,240.00000000000000000000,2023-05-11
742388,6,512.00000000000000000000,2023-05-12
326197,6,280.00000000000000000000,2023-03-13
407810,6,338.00000000000000000000,2023-05-21
787951,6,642.00000000000000000000,2023-05-27
1170268,6,280.00000000000000000000,2023-05-12
741827,6,260.00000000000000000000,2023-05-02
879032,6,363.00000000000000000000,2023-05-24
325910,6,280.00000000000000000000,2023-02-27
1171221,6,290.00000000000000000000,2023-05-03
325454,6,590.00000000000000000000,2023-05-28
391800,6,270.00000000000000000000,2023-05-26
325347,6,373.00000000000000000000,2023-05-08
1172013,6,293.00000000000000000000,2023-05-08
520856,6,265.00000000000000000000,2023-05-08
1176990,6,459.00000000000000000000,2023-05-31
196185,6,348.00000000000000000000,2023-05-25
999290,6,280.00000000000000000000,2023-05-28
820817,6,245.00000000000000000000,2023-05-26
633657,6,398.00000000000000000000,2023-05-13
1376602,6,482.00000000000000000000,2023-05-28
1180426,6,391.00000000000000000000,2023-04-22
998892,6,728.00000000000000000000,2023-05-30
53575,6,210.00000000000000000000,2023-05-19
1183400,6,348.00000000000000000000,2023-05-08
146849,6,708.00000000000000000000,2023-05-28
320330,6,356.00000000000000000000,2023-04-16
319777,6,210.00000000000000000000,2023-05-16
319561,6,697.00000000000000000000,2023-04-05
998746,6,328.00000000000000000000,2023-05-27
1187672,6,348.00000000000000000000,2023-05-21
738955,6,755.00000000000000000000,2023-04-24
467590,6,280.00000000000000000000,2023-04-23
1403240,6,677.00000000000000000000,2023-05-28
1188351,6,245.00000000000000000000,2023-02-05
317527,6,260.00000000000000000000,2023-05-04
914247,6,190.00000000000000000000,2023-04-25
316555,6,240.00000000000000000000,2023-03-31
738688,6,469.00000000000000000000,2023-05-17
595744,6,210.00000000000000000000,2023-05-20
996688,6,210.00000000000000000000,2023-05-28
414134,6,567.00000000000000000000,2023-05-14
522973,6,293.00000000000000000000,2023-03-18
737965,6,416.00000000000000000000,2023-05-21
313069,6,338.00000000000000000000,2023-05-15
1425810,6,350.00000000000000000000,2023-05-19
312146,6,396.00000000000000000000,2023-05-03
884582,6,416.00000000000000000000,2023-04-21
